timestamp_utc,device_id,serial_number,pole_id,street_name,mounted_on_description,model,firmware_version,latitude,longitude,altitude_m,heading_deg,mechanical_tilt_deg,pole_tilt_deg,gps_accuracy_m,gps_fix,mac_address,ip_address,adoption_status,tags,warranty_status,warranty_expires,eol_flag,pedestrian_count,vehicle_count,vehicle_car_count,vehicle_truck_count,bicycle_count,avg_speed_kmph,max_speed_kmph,speed_95th_kmph,near_miss_count,intersection_conflict_count,camera_motion_events,person_detections,vehicle_detections,camera_fps,camera_bitrate_kbps,object_types_detected,energy_power_w,energy_kwh_since_last,voltage_v,current_a,poe_power_w,temperature_c,humidity_pct,pm2_5_ugm3,pm10_ugm3,noise_db,light_level_lux,uptime_seconds,cpu_pct,mem_pct,storage_pct,backhaul_type,backhaul_rssi_dbm,latency_ms,packet_loss_pct,spectral_scan_available,spectral_scan_peak_dbm,syslog_events_last_hour,crash_count_last_30d,firmware_update_available,contact_owner,installation_date,last_maintenance_date,notes
2025-11-09T05:30:00,UBC-00136,UBC00000136,PL-60979,Baltimore St,Light pole at Baltimore St near block 528,UbiCell-XL,v1.5.2,39.292741,-76.591761,3.88,155.7,-0.24,1.27,0.87,True,02:00:ec:84:14:c3,10.116.171.23,Unadopted,crosswalk,Extended,2026-02-14,False,2,0,0,0,0,0.0,0.0,0.0,0,0,6,4,2,30,1534,"truck,car",122.2,0.0204,114.8,1.06,30,4.0,47.2,2.89,6.56,49.4,46,999738,11.8,18.9,40.3,Mesh,-50.5,25.8,0.15,False,,2,0,False,Contractor,2022-09-23,2025-03-15,
2025-11-09T05:40:00,UBC-00137,UBC00000137,PL-58247,President St,Light pole at President St near block 223,UbiCam-Edge,v2.2.3,39.231104,-76.636315,4.81,317.3,0.86,0.95,0.89,True,02:00:cc:d0:6a:63,10.69.252.112,Adopted,,Extended,2027-02-11,False,3,2,2,0,0,25.4,26.4,20.5,0,0,10,6,4,5,659,truck,132.7,0.0221,113.8,1.17,30,4.3,31.6,14.69,18.6,49.5,204,2484846,18.5,12.6,10.1,Ethernet,-51.8,11.0,4.97,False,,2,0,False,Private,2017-12-16,2025-04-18,
2025-11-09T05:50:00,UBC-00138,UBC00000138,PL-70994,Fayette St,Light pole at Fayette St near block 210,UbiHub-200,v2.1.0,39.289991,-76.626852,7.7,56.6,1.29,0.92,1.67,True,02:00:f1:1b:03:9f,10.72.106.65,Unadopted,,InWarranty,2027-03-23,False,6,1,1,0,0,34.7,37.1,32.6,0,0,11,3,8,10,1391,bike,149.0,0.0248,118.6,1.26,25,3.8,48.2,17.22,18.43,50.1,1,1868566,17.0,42.6,17.6,Fiber,-50.7,10.1,0.94,True,-80.3,5,1,True,Private,2023-07-24,2025-08-03,
2025-11-09T06:00:00,UBC-00139,UBC00000139,PL-26225,Orleans St,Light pole at Orleans St near block 821,UbiHub-200,v1.5.2,39.264073,-76.652513,7.92,203.3,1.62,0.42,0.28,True,02:00:06:89:ed:70,10.225.51.152,Decommissioned,,InWarranty,2028-09-01,False,0,2,2,0,1,26.3,28.0,25.5,0,0,0,0,0,30,407,"scooter,dog,car",147.3,0.0246,121.4,1.21,10,1.3,59.4,21.19,24.97,52.1,1,37419,6.7,42.0,8.4,Ethernet,-46.5,6.1,0.08,False,,5,2,False,Private,2017-05-02,2024-11-22,
2025-11-09T06:10:00,UBC-00140,UBC00000140,PL-65176,President St,Light pole at President St near block 731,UbiEdge-Sensor,v1.4.0,39.248387,-76.62867,6.82,155.1,-0.63,-0.02,0.92,True,02:00:71:ed:50:de,10.148.15.83,Provisioning,"busstop,schoolzone",InWarranty,2028-09-06,False,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,25,2025,"bike,scooter,person",133.6,0.0223,115.3,1.16,30,-0.3,59.1,14.05,17.35,46.7,172,939722,8.3,17.8,30.7,FixedWireless,-58.9,6.2,2.43,False,,1,2,False,Contractor,2018-07-07,2025-01-04,
2025-11-09T06:20:00,UBC-00141,UBC00000141,PL-57534,Fleet St,Light pole at Fleet St near block 609,UbiCam-Edge,v2.1.0,39.255551,-76.597517,6.61,64.1,0.27,0.4,1.03,True,02:00:6f:6c:29:be,10.11.121.43,Unadopted,"crosswalk,intersection,busstop,energy-metered",Extended,2028-07-25,False,1,2,2,0,1,31.2,42.9,40.2,0,0,2,1,1,25,1001,truck,85.8,0.0143,123.3,0.7,15,4.5,47.6,20.21,20.33,50.8,101,95898,1.0,28.0,23.8,Fiber,-53.6,10.3,1.03,True,-73.4,4,1,False,University,2021-11-26,2025-05-07,
2025-11-09T06:30:00,UBC-00142,UBC00000142,PL-13912,Orleans St,Light pole at Orleans St near block 849,UbiCell-XL,v2.2.3,39.296795,-76.595742,6.35,268.3,0.22,1.32,0.4,True,02:00:72:98:fd:d5,10.241.47.223,Decommissioned,,OutOfWarranty,2028-07-03,False,1,3,1,2,0,29.6,31.6,30.9,0,0,3,2,1,10,1044,"person,bike",128.2,0.0214,120.0,1.07,5,0.4,43.0,11.32,12.07,53.4,1,37408,7.1,34.1,12.3,FixedWireless,-48.2,4.2,1.01,False,,4,2,False,University,2023-01-04,2025-08-28,
2025-11-09T06:40:00,UBC-00143,UBC00000143,PL-90692,Franklin St,Light pole at Franklin St near block 264,UbiRadar-R1,v2.1.0,39.287182,-76.625911,4.75,345.5,0.57,0.17,2.24,True,02:00:7b:e2:97:69,10.212.116.153,Decommissioned,"schoolzone,smartpole,crosswalk",OutOfWarranty,2028-03-08,False,3,1,1,0,0,21.3,26.6,25.0,0,0,3,2,1,5,2392,"person,car,truck",78.8,0.0131,119.4,0.66,30,0.4,52.1,16.09,17.17,49.6,719,2189449,2.9,38.0,35.8,Fiber,-51.6,4.1,0.13,False,,4,1,False,Private,2025-09-11,2025-07-29,
2025-11-09T06:50:00,UBC-00144,UBC00000144,PL-51993,Franklin St,Light pole at Franklin St near block 150,UbiRadar-R1,v2.1.0,39.281113,-76.64093,5.27,95.9,2.21,0.57,1.15,True,02:00:fb:6f:10:1b,10.76.46.5,Provisioning,downtown,OutOfWarranty,2028-10-25,False,1,3,2,1,0,33.5,37.9,32.4,0,0,3,1,2,30,1308,"bike,truck",130.1,0.0217,122.6,1.06,0,4.7,70.7,7.14,14.51,52.7,217,1056472,2.8,25.7,20.5,FixedWireless,-53.4,4.4,1.11,False,,5,1,False,University,2018-03-31,2025-04-30,
2025-11-09T07:00:00,UBC-00145,UBC00000145,PL-31986,Russell St,Light pole at Russell St near block 11,UbiHub-200,v2.2.3,39.254683,-76.604381,6.26,221.2,0.78,1.22,1.28,True,02:00:21:da:c8:02,10.49.63.9,Unadopted,"smartpole,energy-metered",OutOfWarranty,2027-02-19,False,1,1,1,0,0,31.0,34.2,30.8,0,0,1,1,0,15,1364,"bike,dog,car",148.6,0.0248,120.3,1.24,5,1.3,33.5,0.0,4.52,48.9,3992,377693,4.6,17.9,23.3,Fiber,-40.4,14.6,5.99,False,,2,2,False,University,2021-05-01,2025-10-28,
2025-11-09T07:10:00,UBC-00146,UBC00000146,PL-30218,Eutaw St,Light pole at Eutaw St near block 941,UbiEdge-Sensor,v2.0.1,39.280791,-76.641431,5.38,309.8,0.29,0.75,0.39,True,02:00:2e:f7:dc:1d,10.11.101.127,Unadopted,"smartpole,bikepath,busstop",OutOfWarranty,2027-07-04,False,5,3,3,0,0,21.9,35.0,30.8,0,0,6,5,1,20,1224,"truck,bike",123.4,0.0206,118.6,1.04,0,-5.2,34.5,16.82,20.52,50.2,3973,548018,6.2,28.7,15.5,Ethernet,-52.5,5.7,0.51,True,-91.7,3,1,False,Private,2018-08-13,2025-01-26,
2025-11-09T07:20:00,UBC-00147,UBC00000147,PL-55884,Greenmount Ave,Light pole at Greenmount Ave near block 941,UbiCell-XL,v1.4.0,39.251815,-76.546226,4.22,348.8,1.65,0.51,0.71,True,02:00:1d:a6:42:0f,10.169.199.112,Provisioning,"energy-metered,intersection",Extended,2028-05-29,False,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,20,1800,dog,146.8,0.0245,117.9,1.25,30,-2.4,46.5,0.0,0.83,46.4,4324,1413008,1.0,30.5,23.8,Mesh,-53.2,6.7,1.1,False,,0,2,False,University,2019-09-11,2025-06-06,
2025-11-09T07:30:00,UBC-00148,UBC00000148,PL-21871,Canton Ave,Light pole at Canton Ave near block 524,UbiEdge-Sensor,v2.0.1,39.314686,-76.596735,6.14,284.0,0.12,0.32,2.43,True,02:00:14:ca:50:a5,10.29.76.62,Provisioning,"crosswalk,camera-enabled",Extended,2027-02-20,False,1,3,3,0,0,36.4,40.3,35.8,0,0,2,1,1,25,926,"scooter,dog,car",165.4,0.0276,119.8,1.38,10,0.8,34.1,9.74,16.95,52.6,4305,114967,1.0,35.2,18.5,FixedWireless,-52.3,5.8,7.68,True,-71.9,6,2,False,University,2022-08-19,2025-04-21,
2025-11-09T07:40:00,UBC-00149,UBC00000149,PL-44762,Guilford Ave,Light pole at Guilford Ave near block 47,UbiRadar-R1,v2.2.3,39.274304,-76.617589,5.55,116.4,1.57,0.64,1.59,True,02:00:c7:10:78:e7,10.32.2.134,Provisioning,downtown,InWarranty,2027-12-07,False,1,3,3,0,0,34.7,37.9,35.7,0,0,0,0,0,10,553,"car,truck",135.7,0.0226,120.9,1.12,30,3.9,56.1,14.07,18.54,51.3,4198,51540,17.6,32.0,29.5,Mesh,-47.5,11.1,0.23,False,,1,1,False,University,2018-10-20,2025-06-13,
2025-11-09T07:50:00,UBC-00150,UBC00000150,PL-49276,Charles St,Light pole at Charles St near block 46,UbiCam-Edge,v2.0.1,39.28345,-76.677689,5.99,177.8,1.05,0.35,0.25,True,02:00:29:da:29:5f,10.90.59.208,Decommissioned,"energy-metered,camera-enabled",Extended,2026-08-16,False,10,0,0,0,0,0.0,0.0,0.0,0,0,14,10,4,25,951,car,141.7,0.0236,122.0,1.16,30,3.3,37.7,17.34,17.86,49.3,4029,1335597,13.9,22.3,22.5,FixedWireless,-52.6,7.2,3.34,False,,6,0,False,University,2017-12-09,2025-06-01,
2025-11-09T08:00:00,UBC-00001,UBC00000001,PL-63578,Perring Pkwy,Light pole at Perring Pkwy near block 835,UbiSmart-V2,v2.1.0,39.287112,-76.623448,3.0,27.3,0.56,1.14,2.45,True,02:00:6e:6e:be:43,10.212.205.1,Provisioning,,OutOfWarranty,2027-03-07,False,1,2,1,1,0,23.6,25.4,23.2,0,0,0,0,0,30,1430,"dog,person,scooter",129.1,0.0215,119.6,1.08,5,2.9,51.4,0.98,8.45,51.5,4187,688533,8.9,32.9,21.8,4G-LTE,-54.1,20.0,0.03,True,-90.2,1,2,False,Private,2017-05-17,2025-11-08,
2025-11-09T08:10:00,UBC-00002,UBC00000002,PL-54398,W Baltimore St,Light pole at W Baltimore St near block 828,UbiCell-XL,v1.5.2,39.26176,-76.610873,5.91,155.6,2.32,-0.29,2.38,True,02:00:ee:30:2f:bf,10.28.197.192,Adopted,,InWarranty,2027-12-03,False,1,1,1,0,0,32.4,38.1,34.0,0,0,2,2,0,20,1140,scooter,198.7,0.0331,123.9,1.6,25,-0.9,65.6,7.39,11.16,48.4,3802,2967109,3.5,44.6,14.1,4G-LTE,-67.7,20.7,2.15,False,,0,2,False,DOT,2023-08-26,2025-04-17,
2025-11-09T08:20:00,UBC-00003,UBC00000003,PL-14742,Franklin St,Light pole at Franklin St near block 725,UbiEdge-Sensor,v2.2.3,39.267009,-76.626291,5.57,310.7,0.98,0.83,2.29,True,02:00:27:f7:03:05,10.159.75.153,Unadopted,"camera-enabled,energy-metered,crosswalk,busstop",OutOfWarranty,2028-09-12,False,5,2,1,1,0,20.4,29.9,28.6,0,0,3,3,0,15,1359,"person,scooter",141.2,0.0235,122.4,1.15,5,6.3,58.8,18.54,21.25,53.5,3812,1326693,9.3,27.0,26.3,4G-LTE,-67.5,19.0,0.48,False,,1,2,False,Private,2025-08-01,2025-03-02,
2025-11-09T08:30:00,UBC-00004,UBC00000004,PL-65386,St Paul St,Light pole at St Paul St near block 490,UbiEdge-Sensor,v1.4.0,39.298014,-76.636861,7.7,167.8,0.3,0.59,2.04,True,02:00:53:45:15:87,10.21.26.242,Unadopted,,InWarranty,2027-12-01,False,3,1,1,0,0,44.6,48.3,42.6,0,0,5,2,3,5,1143,scooter,131.9,0.022,119.7,1.1,25,1.7,58.2,1.87,4.49,50.0,3953,295702,1.0,27.9,14.1,Fiber,-43.4,6.5,0.22,False,,6,2,True,University,2020-03-19,2025-05-07,
2025-11-09T08:40:00,UBC-00005,UBC00000005,PL-60509,Franklin St,Light pole at Franklin St near block 690,UbiRadar-R1,v2.1.0,39.299971,-76.587948,8.46,22.2,2.14,1.11,1.37,True,02:00:75:1e:c6:bd,10.37.219.82,Adopted,camera-enabled,Extended,2026-02-14,False,2,3,2,1,0,40.0,47.5,45.8,0,0,1,1,0,10,714,"bike,truck,person",137.4,0.0229,115.6,1.19,10,5.4,44.7,6.36,9.22,54.3,3696,227531,1.0,17.5,18.2,FixedWireless,-51.4,9.7,4.05,False,,0,0,False,DOT,2019-07-24,2025-04-02,
2025-11-09T08:50:00,UBC-00006,UBC00000006,PL-81046,Light St,Light pole at Light St near block 836,UbiCell-XL,v2.2.3,39.275275,-76.630019,6.9,85.2,0.91,0.83,0.58,True,02:00:fd:45:1e:db,10.77.113.30,Unadopted,"intersection,smartpole,crosswalk,downtown",OutOfWarranty,2028-10-14,False,5,9,8,1,1,13.5,17.3,12.1,0,0,6,3,3,5,896,dog,173.4,0.0289,122.0,1.42,5,4.0,50.8,6.2,13.23,58.0,3999,634982,1.4,31.1,7.1,Fiber,-41.7,14.8,4.36,False,,5,1,False,University,2019-07-21,2024-12-07,
2025-11-09T09:00:00,UBC-00007,UBC00000007,PL-89338,Patterson Park Ave,Light pole at Patterson Park Ave near block 415,UbiEdge-Sensor,v2.1.0,39.261109,-76.61149,3.43,326.4,-0.06,1.29,1.65,True,02:00:21:48:19:6f,10.216.3.133,Decommissioned,"crosswalk,busstop,schoolzone,smartpole",OutOfWarranty,2026-06-09,False,0,3,3,0,1,28.3,35.4,31.6,0,0,1,0,1,5,859,scooter,146.9,0.0245,124.0,1.18,0,0.7,47.6,15.55,24.6,52.5,4233,2257791,5.6,43.4,35.9,FixedWireless,-54.2,11.9,0.66,True,-75.9,6,1,False,DOT,2018-01-18,2025-01-27,
2025-11-09T09:10:00,UBC-00008,UBC00000008,PL-63355,Monument St,Light pole at Monument St near block 709,UbiCell-XL,v1.6.0,39.299143,-76.594122,3.8,120.9,0.92,1.0,3.11,True,02:00:0f:ce:05:aa,10.17.211.212,Unadopted,"camera-enabled,bikepath",OutOfWarranty,2027-11-30,False,1,2,2,0,0,23.8,31.9,30.6,0,0,2,2,0,5,1277,"dog,person,bike",138.8,0.0231,116.5,1.19,15,1.6,58.5,15.27,15.82,50.2,3492,1088713,6.7,29.1,28.6,4G-LTE,-74.2,23.0,0.95,True,-86.7,3,1,False,University,2020-12-05,2025-01-08,
2025-11-09T09:20:00,UBC-00009,UBC00000009,PL-91033,Orleans St,Light pole at Orleans St near block 691,UbiRadar-R1,v1.5.2,39.266915,-76.63947,4.25,202.1,0.27,0.1,1.51,True,02:00:94:b7:e8:e2,10.220.91.81,Provisioning,,OutOfWarranty,2026-01-10,False,2,4,3,1,0,28.3,30.5,25.3,0,0,4,3,1,30,1497,"truck,scooter,person",153.1,0.0255,123.3,1.24,15,1.3,58.9,4.93,14.53,52.3,3930,895167,1.0,40.7,20.6,FixedWireless,-38.6,5.9,4.01,True,-85.4,6,2,False,Private,2020-09-06,2025-04-15,
2025-11-09T09:30:00,UBC-00010,UBC00000010,PL-88717,Light St,Light pole at Light St near block 87,UbiCam-Edge,v2.1.0,39.34426,-76.628149,6.7,356.9,-0.16,0.52,0.61,True,02:00:a3:07:44:c6,10.66.228.246,Provisioning,"schoolzone,camera-enabled,crosswalk",OutOfWarranty,2028-01-16,False,10,4,4,0,1,21.0,29.9,28.7,0,0,10,5,5,15,1549,person,134.8,0.0225,118.1,1.14,15,3.3,64.9,19.09,25.44,55.6,4396,407331,7.7,24.1,30.2,4G-LTE,-71.3,28.4,1.42,False,,0,1,False,Contractor,2017-02-26,2025-02-05,
2025-11-09T09:40:00,UBC-00011,UBC00000011,PL-34856,Charles St,Light pole at Charles St near block 842,UbiCam-Edge,v2.0.1,39.321542,-76.646302,6.2,347.8,1.91,0.35,1.47,True,02:00:fe:fb:97:16,10.80.32.230,Decommissioned,"crosswalk,downtown,intersection",OutOfWarranty,2026-10-27,False,7,1,1,0,0,29.7,32.1,32.0,0,0,6,3,3,15,1464,"scooter,car,truck",162.6,0.0271,115.4,1.41,10,8.8,60.2,12.62,14.88,50.9,4168,2041533,12.4,12.9,6.7,FixedWireless,-44.2,7.1,0.77,False,,3,0,False,DOT,2017-09-26,2025-08-25,
2025-11-09T09:50:00,UBC-00012,UBC00000012,PL-33502,Monument St,Light pole at Monument St near block 930,UbiSmart-V2,v1.5.2,39.2599,-76.609583,5.3,339.6,1.41,0.46,2.12,True,02:00:37:b9:1c:ad,10.76.4.161,Adopted,"bikepath,busstop,energy-metered,intersection",InWarranty,2026-12-12,False,1,2,2,0,0,44.1,49.3,45.9,0,0,1,1,0,10,1792,"car,truck",127.5,0.0213,121.1,1.05,0,1.8,55.0,16.52,18.08,48.9,4009,1157795,12.4,22.2,22.7,FixedWireless,-44.0,4.3,5.97,False,,5,0,False,Contractor,2017-03-03,2025-09-25,
2025-11-09T10:00:00,UBC-00013,UBC00000013,PL-77506,Lombard St,Light pole at Lombard St near block 812,UbiHub-200,v2.2.3,39.326591,-76.595803,7.27,177.1,0.84,1.71,0.82,True,02:00:03:2b:4b:8a,10.132.115.186,Unadopted,"schoolzone,intersection",InWarranty,2026-08-19,False,4,8,7,1,1,36.0,36.1,31.3,0,0,5,3,2,15,1293,"bike,person",167.5,0.0279,118.3,1.42,5,-0.7,52.3,20.39,25.22,56.1,3647,148692,10.4,29.6,14.6,Mesh,-43.6,6.5,1.15,True,-81.3,6,1,False,DOT,2022-08-16,2025-10-24,
2025-11-09T10:10:00,UBC-00014,UBC00000014,PL-39156,Fleet St,Light pole at Fleet St near block 669,UbiRadar-R1,v2.0.1,39.242688,-76.605901,4.63,292.6,1.03,-0.6,2.28,True,02:00:4b:74:2f:6f,10.251.41.129,Unadopted,"crosswalk,schoolzone",InWarranty,2028-05-01,False,1,0,0,0,0,0.0,0.0,0.0,0,0,2,1,1,15,1183,"car,bike,scooter",147.8,0.0246,118.4,1.25,25,4.0,49.0,11.47,15.12,51.6,4178,183486,10.1,6.2,14.1,Ethernet,-51.0,4.1,0.92,True,-85.4,0,0,False,University,2024-02-02,2025-06-02,
2025-11-09T10:20:00,UBC-00015,UBC00000015,PL-70707,Franklin St,Light pole at Franklin St near block 191,UbiHub-200,v2.0.1,39.293856,-76.574932,7.98,203.9,0.68,0.6,0.6,True,02:00:49:64:fc:4c,10.161.159.76,Decommissioned,"bikepath,schoolzone",OutOfWarranty,2027-08-16,False,1,3,3,0,0,33.2,41.2,40.9,0,0,2,1,1,25,957,"bike,car,truck",103.9,0.0173,118.3,0.88,0,0.1,62.2,11.17,14.44,53.5,3891,626188,13.7,41.5,20.7,Mesh,-61.5,4.7,0.09,False,,1,2,False,Contractor,2022-02-09,2025-09-10,
2025-11-09T10:30:00,UBC-00016,UBC00000016,PL-99071,Fleet St,Light pole at Fleet St near block 389,UbiCell-XL,v2.0.1,39.330291,-76.568426,7.7,1.1,0.78,0.4,0.08,True,02:00:f1:51:03:86,10.225.203.122,Unadopted,"bikepath,smartpole",InWarranty,2026-12-26,False,2,2,2,0,0,36.2,37.0,36.6,0,0,2,1,1,25,797,scooter,164.0,0.0273,119.6,1.37,15,1.0,45.3,10.92,12.84,51.4,3602,799758,13.3,26.7,14.4,4G-LTE,-59.6,18.8,4.47,False,,3,2,True,Contractor,2019-09-19,2025-02-02,
2025-11-09T10:40:00,UBC-00017,UBC00000017,PL-75608,North Ave,Light pole at North Ave near block 673,UbiCam-Edge,v1.6.0,39.284643,-76.62191,2.19,318.7,1.63,0.53,1.58,True,02:00:b8:61:34:be,10.69.202.33,Decommissioned,"intersection,downtown",Extended,2028-02-15,False,1,3,3,0,1,36.8,40.7,36.0,0,0,2,1,1,20,459,dog,94.1,0.0157,116.7,0.81,30,5.9,50.0,8.16,14.43,54.5,3865,1411185,19.1,22.7,11.9,Fiber,-50.3,6.3,1.76,True,-95.7,5,0,False,Private,2017-10-17,2025-09-27,
2025-11-09T10:50:00,UBC-00018,UBC00000018,PL-10497,Fayette St,Light pole at Fayette St near block 700,UbiSmart-V2,v1.6.0,39.282569,-76.64764,5.65,277.2,1.18,0.35,1.15,True,02:00:9f:8a:68:6d,10.35.245.25,Provisioning,"schoolzone,camera-enabled",OutOfWarranty,2028-07-10,False,1,3,3,0,0,42.6,59.4,53.6,0,0,1,1,0,30,758,person,143.9,0.024,112.5,1.28,15,-1.4,49.3,8.86,13.91,55.0,3724,203164,20.3,13.7,26.3,FixedWireless,-53.0,6.5,2.33,True,-83.3,6,1,False,Contractor,2016-08-05,2025-07-07,
2025-11-09T11:00:00,UBC-00019,UBC00000019,PL-31578,Canton Ave,Light pole at Canton Ave near block 525,UbiSmart-V2,v2.1.0,39.334176,-76.641835,9.07,265.3,0.28,0.23,0.99,True,02:00:fe:ba:b6:d3,10.35.47.215,Adopted,busstop,InWarranty,2027-08-18,False,4,1,1,0,1,37.7,43.0,42.6,0,0,3,1,2,25,543,"scooter,bike",148.1,0.0247,120.0,1.23,15,2.8,47.0,7.15,9.48,49.4,3797,909713,1.0,36.2,17.1,4G-LTE,-66.7,21.2,0.77,False,,3,0,False,Contractor,2024-06-24,2025-05-05,
2025-11-09T11:10:00,UBC-00020,UBC00000020,PL-75423,Baltimore St,Light pole at Baltimore St near block 42,UbiRadar-R1,v2.1.0,39.277347,-76.630618,5.69,25.8,0.68,0.63,2.46,True,02:00:3c:52:55:5f,10.117.164.68,Unadopted,"schoolzone,energy-metered,smartpole,busstop",InWarranty,2027-02-21,False,8,0,0,0,1,0.0,0.0,0.0,0,0,10,6,4,25,1468,"car,bike",130.6,0.0218,121.3,1.08,0,5.1,34.6,3.14,8.99,46.9,3571,453297,3.9,33.6,19.8,FixedWireless,-40.4,4.7,3.11,False,,3,0,False,University,2023-06-17,2024-11-22,
2025-11-09T11:20:00,UBC-00021,UBC00000021,PL-78860,Russell St,Light pole at Russell St near block 387,UbiCell-XL,v1.6.0,39.281071,-76.604465,7.02,225.5,0.9,0.87,1.43,True,02:00:c5:d2:b4:cd,10.6.1.173,Decommissioned,"crosswalk,energy-metered",InWarranty,2028-03-12,False,2,0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,10,1017,"scooter,bike",129.2,0.0215,122.4,1.06,25,-1.1,67.2,12.51,12.83,47.9,3875,513234,5.0,48.3,30.0,Mesh,-47.3,28.9,0.64,False,,5,0,False,Contractor,2024-06-05,2025-08-08,
2025-11-09T11:30:00,UBC-00022,UBC00000022,PL-26653,S Charles St,Light pole at S Charles St near block 38,UbiEdge-Sensor,v2.2.3,39.255801,-76.62045,8.71,323.0,0.53,0.79,0.78,True,02:00:65:05:99:b8,10.220.85.170,Provisioning,"schoolzone,camera-enabled,smartpole",Extended,2027-02-03,False,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,5,1275,"car,scooter,bike",119.7,0.0199,124.2,0.96,15,-2.0,44.0,7.09,12.41,46.8,3941,1270204,1.8,46.6,18.4,Ethernet,-50.5,4.8,0.36,False,,3,1,False,University,2025-05-31,2025-06-22,
2025-11-09T11:40:00,UBC-00023,UBC00000023,PL-22386,Fayette St,Light pole at Fayette St near block 768,UbiRadar-R1,v1.6.0,39.285643,-76.612386,7.24,239.4,-0.05,1.28,1.49,True,02:00:b3:32:4e:85,10.92.60.8,Provisioning,"busstop,downtown,crosswalk,smartpole",Extended,2028-05-13,False,2,4,4,0,1,26.2,29.7,28.5,0,0,3,3,0,10,1154,truck,141.6,0.0236,122.3,1.16,30,4.0,85.5,17.76,22.62,51.3,3845,814339,1.0,13.1,23.0,Mesh,-49.8,5.5,1.78,False,,1,1,False,DOT,2020-06-18,2024-11-11,
2025-11-09T11:50:00,UBC-00024,UBC00000024,PL-39559,S Charles St,Light pole at S Charles St near block 214,UbiCell-XL,v1.6.0,39.298119,-76.591396,7.59,87.2,0.88,1.32,2.27,True,02:00:84:55:25:7e,10.255.101.236,Decommissioned,"bikepath,smartpole",Extended,2028-01-10,False,1,4,4,0,0,36.0,47.3,44.3,0,0,0,0,0,20,687,"dog,scooter",142.5,0.0238,117.8,1.21,15,7.6,47.7,14.46,18.16,54.8,4272,133403,8.8,52.0,9.1,4G-LTE,-69.3,21.7,0.58,True,-87.4,6,1,False,University,2022-01-01,2025-01-17,
2025-11-09T12:00:00,UBC-00025,UBC00000025,PL-62395,President St,Light pole at President St near block 25,UbiCam-Edge,v1.5.2,39.305171,-76.574679,6.0,156.4,0.03,1.49,1.15,True,02:00:2d:f8:83:25,10.177.112.199,Unadopted,"smartpole,camera-enabled",InWarranty,2027-09-02,False,1,2,1,1,0,26.2,31.2,26.7,0,0,2,2,0,20,1811,"scooter,bike",155.3,0.0259,124.8,1.24,25,-3.5,63.7,10.04,14.08,47.6,4179,735054,8.9,30.8,11.7,FixedWireless,-45.5,12.4,1.94,False,,4,2,False,Private,2023-10-08,2025-04-01,
2025-11-09T12:10:00,UBC-00026,UBC00000026,PL-36277,Eutaw St,Light pole at Eutaw St near block 768,UbiCam-Edge,v1.5.2,39.314126,-76.625021,4.19,247.9,-0.49,0.66,1.96,True,02:00:72:36:ab:9d,10.0.157.73,Adopted,,InWarranty,2026-05-25,False,6,6,5,1,0,33.9,37.7,32.1,0,0,8,3,5,25,1227,"person,bike,scooter",151.8,0.0253,118.4,1.28,10,6.4,52.3,19.95,31.13,52.5,4234,958400,12.9,35.7,8.2,4G-LTE,-63.1,27.1,2.62,True,-94.7,1,1,False,University,2018-11-03,2025-08-20,
2025-11-09T12:20:00,UBC-00027,UBC00000027,PL-89129,W Baltimore St,Light pole at W Baltimore St near block 962,UbiCell-XL,v1.6.0,39.291593,-76.619202,7.46,358.0,0.65,-0.2,1.41,True,02:00:2d:af:f6:72,10.13.195.117,Adopted,"busstop,energy-metered,bikepath",Extended,2027-09-08,False,0,2,2,0,0,27.9,29.0,24.3,0,0,1,0,1,5,1009,person,136.1,0.0227,118.6,1.15,10,2.5,48.8,7.63,8.36,54.1,4000,227753,1.0,14.6,18.6,Ethernet,-46.7,4.9,0.02,False,,4,1,False,Contractor,2021-06-08,2025-03-22,
2025-11-09T12:30:00,UBC-00028,UBC00000028,PL-98550,W Baltimore St,Light pole at W Baltimore St near block 636,UbiHub-200,v1.4.0,39.262108,-76.621011,3.52,63.6,0.7,0.39,1.81,True,02:00:1d:ba:c6:e0,10.81.136.234,Decommissioned,camera-enabled,OutOfWarranty,2026-11-29,False,1,2,2,0,0,33.9,35.7,35.0,0,0,0,0,0,20,849,person,120.8,0.0201,118.2,1.02,5,-1.7,51.5,7.67,13.92,50.1,4134,228294,10.5,24.0,17.4,Fiber,-35.2,21.6,2.14,False,,3,0,False,Private,2021-09-19,2024-11-24,
